hour,t(sec),P1(kW),Q1(kvar),P2(kW),Q2(kvar),P3(kW),Name,Q3(kvar),P4(kW),Q4(kvar)
1,0.0, 79.4102, 0.0000336398,,0.0,,mongenerator-battery_634,,,
2,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
3,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
4,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
5,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
6,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
7,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
8,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
9,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
10,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
11,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
12,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
13,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
14,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
15,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
16,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
17,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
18,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
19,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
20,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
21,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
22,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
23,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
24,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
25,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
26,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
27,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
28,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
29,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
30,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
31,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
32,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
33,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
34,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
35,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
36,0.0, -79.4133, -0.00361251,,0.0,,mongenerator-battery_634,,,
37,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
38,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
39,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
40,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
41,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
42,0.0, -79.4167, -0.00730095,,0.0,,mongenerator-battery_634,,,
43,0.0, -79.4103, -0.000191144,,0.0,,mongenerator-battery_634,,,
44,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
45,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
46,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
47,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
48,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
49,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
50,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
51,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
52,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
53,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
54,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
55,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
56,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
57,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
58,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
59,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
60,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
61,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
62,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
63,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
64,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
65,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
66,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
67,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
68,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
69,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
70,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
71,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
72,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
73,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
74,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
75,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
76,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
77,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
78,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
79,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
80,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
81,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
82,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
83,0.0, -5.26468E-42, 1.4013E-45,,0.0,,mongenerator-battery_634,,,
84,0.0, -7.5033E-34, 1.86573E-37,,0.0,,mongenerator-battery_634,,,
85,0.0, -4.82945E-25, 1.20086E-28,,0.0,,mongenerator-battery_634,,,
86,0.0, -2.8768E-16, 7.15329E-20,,0.0,,mongenerator-battery_634,,,
87,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
88,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
89,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
90,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
91,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
92,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
93,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
94,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
95,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
96,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
97,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
98,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
99,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
100,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
101,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
102,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
103,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
104,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
105,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
106,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
107,0.0, -Inf, -Inf,,0.0,,mongenerator-battery_634,,,
108,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
109,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
110,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
111,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
112,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
113,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
114,0.0, -2.29696E38, -2.71448E32,,0.0,,mongenerator-battery_634,,,
115,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
116,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
117,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
118,0.0, -3.36799E-22, -2.50988E-28,,0.0,,mongenerator-battery_634,,,
119,0.0, 6.75372E-26, 5.03298E-32,,0.0,,mongenerator-battery_634,,,
120,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
121,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
122,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
123,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
124,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
125,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
126,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
127,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
128,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
129,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
130,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
131,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
132,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
133,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
134,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
135,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
136,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
137,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
138,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
139,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
140,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
141,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
142,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
143,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
144,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
145,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
146,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
147,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
148,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
149,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
150,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
151,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
152,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
153,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
154,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
155,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
156,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
157,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
158,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
159,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
160,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
161,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
162,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
163,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
164,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
165,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
166,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
167,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
168,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
169,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
170,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
171,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
172,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
173,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
174,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
175,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
176,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
177,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
178,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
179,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
180,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
181,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
182,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
183,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
184,0.0, 0, 0,,0.0,,mongenerator-battery_634,,,
