hour,t(sec),V1,VAngle1,V2,VAngle2,I1,IAngle1,I2,IAngle2,V3,Name,VAngle3,I3,IAngle3,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
1,0.0,,111.12899999999999,,0.0,20.2518,111.132,20.2518,-68.8685,2402.96,monload-611_runway,,,,,,,,2.4,,,1.0012333333333334
2,0.0,,111.169,,0.0,21.49,111.164,21.49,-68.8358,2405.12,monload-611_runway,,,,,,,,2.4,,,1.0021333333333333
3,0.0,,111.14399999999999,,0.0,18.735,111.147,18.735,-68.8529,2403.77,monload-611_runway,,,,,,,,2.4,,,1.0015708333333333
4,0.0,,111.149,,0.0,18.1696,111.149,18.1696,-68.8512,2403.99,monload-611_runway,,,,,,,,2.4,,,1.0016625
5,0.0,,110.932,,0.0,18.3433,110.934,18.3433,-69.0663,2393.83,monload-611_runway,,,,,,,,2.4,,,0.9974291666666666
6,0.0,,110.81299999999999,,0.0,19.8621,110.814,19.8621,-69.1864,2388.11,monload-611_runway,,,,,,,,2.4,,,0.9950458333333334
7,0.0,,110.084,,0.0,29.8483,110.085,29.8483,-69.9154,2354.41,monload-611_runway,,,,,,,,2.4,,,0.9810041666666666
8,0.0,,110.23899999999999,,0.0,31.8618,110.23700000000001,31.8618,-69.7627,2361.71,monload-611_runway,,,,,,,,2.4,,,0.9840458333333334
9,0.0,,109.805,,0.0,44.0268,109.805,44.0268,-70.1947,2342.22,monload-611_runway,,,,,,,,2.4,,,0.9759249999999999
10,0.0,,110.32700000000001,,0.0,37.8158,110.32600000000001,37.8158,-69.6739,2367.65,monload-611_runway,,,,,,,,2.4,,,0.9865208333333334
11,0.0,,110.93,,0.0,26.7204,110.93,26.7204,-69.0701,2396.7,monload-611_runway,,,,,,,,2.4,,,0.9986249999999999
12,0.0,,112.712,,0.0,25.0426,112.71600000000001,25.0426,-67.2836,2468.18,monload-611_runway,,,,,,,,2.4,,,1.0284083333333334
13,0.0,,110.70299999999999,,0.0,24.9564,110.704,24.9564,-69.2958,2370.4,monload-611_runway,,,,,,,,2.4,,,0.9876666666666667
14,0.0,,111.48899999999999,,0.0,24.9959,111.48899999999999,24.9959,-68.5114,2408.79,monload-611_runway,,,,,,,,2.4,,,1.0036625
15,0.0,,112.54299999999999,,0.0,24.9268,112.542,24.9268,-67.4581,2459.82,monload-611_runway,,,,,,,,2.4,,,1.024925
16,0.0,,113.03299999999999,,0.0,24.7866,113.03200000000001,24.7866,-66.9679,2483.27,monload-611_runway,,,,,,,,2.4,,,1.0346958333333334
17,0.0,,111.993,,0.0,25.989,111.994,25.989,-68.006,2433.26,monload-611_runway,,,,,,,,2.4,,,1.0138583333333335
18,0.0,,110.43299999999999,,0.0,31.4301,110.434,31.4301,-69.5665,2357.28,monload-611_runway,,,,,,,,2.4,,,0.9822000000000001
19,0.0,,109.99799999999999,,0.0,43.1551,110.001,43.1551,-69.9987,2336.66,monload-611_runway,,,,,,,,2.4,,,0.9736083333333333
20,0.0,,111.087,,0.0,45.3034,111.086,45.3034,-68.9139,2390.71,monload-611_runway,,,,,,,,2.4,,,0.9961291666666667
21,0.0,,112.296,,0.0,47.8087,112.295,47.8087,-67.7047,2449.22,monload-611_runway,,,,,,,,2.4,,,1.0205083333333334
22,0.0,,111.569,,0.0,46.4444,111.57,46.4444,-68.4302,2413.57,monload-611_runway,,,,,,,,2.4,,,1.0056541666666667
23,0.0,,114.001,,0.0,35.6973,114.00200000000001,35.6973,-65.9976,2512.27,monload-611_runway,,,,,,,,2.4,,,1.0467791666666666
24,0.0,,116.671,,0.0,23.7911,116.67200000000001,23.7911,-63.3284,2616.66,monload-611_runway,,,,,,,,2.4,,,1.0902749999999999
25,0.0,,114.229,,0.0,18.6667,114.229,18.6667,-65.7706,2505.19,monload-611_runway,,,,,,,,2.4,,,1.0438291666666666
26,0.0,,114.439,,0.0,17.8494,114.439,17.8494,-65.5612,2514.84,monload-611_runway,,,,,,,,2.4,,,1.0478500000000002
27,0.0,,115.329,,0.0,17.166,115.329,17.166,-64.6707,2555.7,monload-611_runway,,,,,,,,2.4,,,1.064875
28,0.0,,113.93,,0.0,17.0116,113.931,17.0116,-66.0692,2491.29,monload-611_runway,,,,,,,,2.4,,,1.0380375
29,0.0,,111.569,,0.0,17.6802,111.565,17.6802,-68.4351,2397.6,monload-611_runway,,,,,,,,2.4,,,0.999
30,0.0,,115.193,,0.0,21.6822,115.193,21.6822,-64.807,2570.03,monload-611_runway,,,,,,,,2.4,,,1.0708458333333335
31,0.0,,113.016,,0.0,33.1809,113.016,33.1809,-66.9838,2475.96,monload-611_runway,,,,,,,,2.4,,,1.03165
32,0.0,,108.91799999999999,,0.0,34.8528,108.915,34.8528,-71.0848,2306.82,monload-611_runway,,,,,,,,2.4,,,0.9611750000000001
33,0.0,,109.87700000000001,,0.0,30.7756,109.876,30.7756,-70.1243,2356.61,monload-611_runway,,,,,,,,2.4,,,0.9819208333333334
