hour,t(sec),P1(kW),Q1(kvar),P2(kW),Q2(kvar),P3(kW),Q3(kvar),P4(kW),Q4(kvar),Name
1,0.0,-70.7042,0.00047509,-71.945,-7.74502e-05,-71.0756,0.000484703,0.0,0.0,mongenerator-battery_634_existing
2,0.0,-72.0323,2.35836e-06,-73.3378,-1.53543e-05,-71.6469,0.000916521,0.0,0.0,mongenerator-battery_634_existing
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mongenerator-battery_634_existing
