hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3,Name,P1(kW),P2(kW),P3(kW)
1,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
2,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
3,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
4,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
5,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
6,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
7,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
8,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
9,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
10,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
11,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
12,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
13,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
14,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
15,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
16,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
17,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
18,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
19,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
20,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
21,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
22,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
23,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
24,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
25,0.0,277.125,-0.00222473,,,,,305.226,179.935,,,,,monvsource-lead_gen_634,84.58575525,,
26,0.0,277.125,-0.002025,,,,,277.815,179.94,,,,,monvsource-lead_gen_634,76.989481875,,
27,0.0,277.126,-0.0019592,,,,,268.786,179.942,,,,,monvsource-lead_gen_634,74.48758903599999,,
28,0.0,277.126,-0.00192045,,,,,263.469,179.943,,,,,monvsource-lead_gen_634,73.01411009399999,,
29,0.0,277.125,-0.0020234,,,,,277.596,179.94,,,,,monvsource-lead_gen_634,76.9287915,,
30,0.0,277.125,-0.00200507,,,,,275.08,179.941,,,,,monvsource-lead_gen_634,76.231545,,
31,0.0,277.124,-0.00294542,,,,,404.14,179.913,,,,,monvsource-lead_gen_634,111.99689336,,
32,0.0,277.124,-0.00282715,,,,,387.907,179.917,,,,,monvsource-lead_gen_634,107.49833946800001,,
33,0.0,277.125,-0.00208555,,,,,286.125,179.939,,,,,monvsource-lead_gen_634,79.292390625,,
34,0.0,277.131,0.00253261,,,,,347.236,0.0738555,,,,,monvsource-lead_gen_634,96.22985991599998,,
35,0.0,277.139,0.00817158,,,,,1119.53,0.239186,,,,,monvsource-lead_gen_634,310.26542466999996,,
36,0.0,277.142,0.010668,,,,,1461.05,0.312748,,,,,monvsource-lead_gen_634,404.91831909999996,,
37,0.0,277.146,0.0135189,,,,,1850.81,0.396168,,,,,monvsource-lead_gen_634,512.94458826,,
38,0.0,277.15,0.0168439,,,,,2305.01,0.493385,,,,,monvsource-lead_gen_634,638.8335215000001,,
39,0.0,277.139,0.00820852,,,,,1124.58,0.240736,,,,,monvsource-lead_gen_634,311.66497661999995,,
40,0.0,277.14,0.00942605,,,,,1291.18,0.276391,,,,,monvsource-lead_gen_634,357.8376252,,
41,0.0,277.131,0.00218607,,,,,299.736,0.0642705,,,,,monvsource-lead_gen_634,83.06613741599999,,
42,0.0,277.121,-0.00518758,,,,,712.003,179.848,,,,,monvsource-lead_gen_634,197.31098336300002,,
43,0.0,277.121,-0.00529134,,,,,726.255,179.845,,,,,monvsource-lead_gen_634,201.26051185499998,,
44,0.0,277.121,-0.00502123,,,,,689.156,179.852,,,,,monvsource-lead_gen_634,190.97959987599995,,
45,0.0,277.122,-0.00437867,,,,,600.913,179.871,,,,,monvsource-lead_gen_634,166.526212386,,
46,0.0,277.124,-0.00300011,,,,,411.647,179.912,,,,,monvsource-lead_gen_634,114.077263228,,
47,0.0,277.126,-0.00188126,,,,,258.09,179.945,,,,,monvsource-lead_gen_634,71.52344933999998,,
48,0.0,277.125,-0.0024754,,,,,339.628,179.927,,,,,monvsource-lead_gen_634,94.11940949999999,,
49,0.0,277.126,-0.00194523,,,,,266.868,179.943,,,,,monvsource-lead_gen_634,73.956061368,,
50,0.0,277.126,-0.00180912,,,,,248.191,179.947,,,,,monvsource-lead_gen_634,68.780179066,,
51,0.0,277.126,-0.00180021,,,,,246.968,179.947,,,,,monvsource-lead_gen_634,68.44125396799998,,
52,0.0,277.126,-0.00179311,,,,,245.995,179.947,,,,,monvsource-lead_gen_634,68.17161037,,
53,0.0,277.125,-0.00218644,,,,,299.97,179.936,,,,,monvsource-lead_gen_634,83.12918625000002,,
54,0.0,277.125,-0.00217453,,,,,298.335,179.936,,,,,monvsource-lead_gen_634,82.676086875,,
55,0.0,277.124,-0.0031296,,,,,429.422,179.908,,,,,monvsource-lead_gen_634,119.00314232800001,,
56,0.0,277.124,-0.00285662,,,,,391.951,179.916,,,,,monvsource-lead_gen_634,108.61902892400002,,
57,0.0,277.126,-0.00134495,,,,,184.501,179.961,,,,,monvsource-lead_gen_634,51.130024125999995,,
58,0.0,277.138,0.00780928,,,,,1069.95,0.226665,,,,,monvsource-lead_gen_634,296.52380309999995,,
59,0.0,277.145,0.0133276,,,,,1824.67,0.389377,,,,,monvsource-lead_gen_634,505.69816715,,
60,0.0,277.149,0.0159394,,,,,2181.5,0.466408,,,,,monvsource-lead_gen_634,604.6005435000001,,
61,0.0,277.151,0.0175041,,,,,2395.16,0.512676,,,,,monvsource-lead_gen_634,663.82098916,,
62,0.0,277.15,0.0167276,,,,,2289.14,0.48998,,,,,monvsource-lead_gen_634,634.4351509999999,,
63,0.0,277.136,0.00592039,,,,,811.312,0.183745,,,,,monvsource-lead_gen_634,224.843762432,,
64,0.0,277.138,0.00734148,,,,,1005.92,0.214409,,,,,monvsource-lead_gen_634,278.77865696,,
65,0.0,277.129,0.000956098,,,,,131.079,0.0815316,,,,,monvsource-lead_gen_634,36.325792191000005,,
66,0.0,277.121,-0.00496439,,,,,681.391,179.841,,,,,monvsource-lead_gen_634,188.82775531099998,,
67,0.0,277.121,-0.00506546,,,,,695.231,179.851,,,,,monvsource-lead_gen_634,192.663109951,,
68,0.0,277.122,-0.00468908,,,,,643.537,179.863,,,,,monvsource-lead_gen_634,178.338260514,,
69,0.0,277.123,-0.00412749,,,,,566.419,179.88,,,,,monvsource-lead_gen_634,156.96773253700002,,
70,0.0,277.124,-0.0027839,,,,,381.961,179.923,,,,,monvsource-lead_gen_634,105.85056016400002,,
71,0.0,277.126,-0.00171636,,,,,235.456,179.955,,,,,monvsource-lead_gen_634,65.250979456,,
72,0.0,277.125,-0.0023316,,,,,319.896,179.929,,,,,monvsource-lead_gen_634,88.651179,,
73,0.0,277.128,1.93668e-08,,,,,0.0,0.0,,,,,monvsource-lead_gen_634,0.0,,
